time,mag,place
2020-03-31T13:50:02.850Z,2.64,"9km WNW of Holtville, CA"
2020-03-31T08:45:28.160Z,2.9,"13km SE of West Yellowstone, Montana"
2020-03-31T01:05:38.760Z,2.72,"20km S of Cantua Creek, CA"
2020-03-31T00:56:48.120Z,2.66,"32km SE of Bodfish, CA"
2020-03-30T07:04:17.480Z,2.78,"1km ENE of Guthrie, Oklahoma"
2020-03-30T04:24:41.909Z,2.5,"13km S of Cheney, Kansas"
2020-03-30T02:35:43.740Z,2.58,"51km WNW of Petrolia, CA"
2020-03-30T01:42:14.060Z,2.51,"14km SSW of Tehachapi, CA"
2020-03-29T22:47:18.768Z,2.8,Wyoming
2020-03-29T20:10:14.090Z,2.62,"12km WSW of Puebla, B.C., MX"
2020-03-29T18:07:28.260Z,3.12,"13km SSE of Medford, Oklahoma"
2020-03-29T17:04:46.557Z,2.6,"22km N of Medina, New York"
2020-03-29T07:21:04.745Z,3,"3km W of L'Epiphanie, Canada"
2020-03-29T01:27:06.255Z,3.5,"40km W of Mentone, Texas"
2020-03-28T20:56:59.930Z,2.5,"4km NNE of Magna, Utah"
2020-03-28T19:58:33.339Z,3.3,Wyoming
2020-03-28T18:55:32.512Z,2.6,Wyoming
2020-03-28T12:51:57.149Z,2.91,"22km W of Waukomis, Oklahoma"
2020-03-28T04:57:27.740Z,2.56,"20km W of Humboldt Hill, CA"
2020-03-28T01:22:07.641Z,3.1,"42km W of Mentone, Texas"
2020-03-27T22:42:19.980Z,2.52,"11km SE of Los Banos, CA"
2020-03-27T21:36:20.279Z,3.5,"44km W of Mentone, Texas"
2020-03-27T21:00:46.006Z,3.1,Wyoming
2020-03-27T20:40:32.610Z,2.59,"4km NE of Magna, Utah"
2020-03-27T20:12:30.244Z,3.4,Wyoming
2020-03-27T19:47:23.320Z,2.7,"40km W of Mentone, Texas"
2020-03-27T09:53:13.819Z,2.7,"43km W of Mentone, Texas"
2020-03-27T05:17:20.890Z,2.6,"7km WSW of Holtville, CA"
2020-03-27T01:46:50.060Z,2.55,"34km E of Barstow, CA"
2020-03-26T18:52:26.169Z,3.1,"40km W of Mentone, Texas"
2020-03-26T18:29:00.393Z,3,"42km W of Mentone, Texas"
2020-03-26T17:00:04.169Z,3.36,"10km NW of Perry, Oklahoma"
2020-03-26T16:30:27.020Z,2.64,"16km E of Little Lake, CA"
2020-03-26T16:21:56.750Z,2.95,"6km W of Salt Lake City, Utah"
2020-03-26T16:16:16.853Z,3.2,"41km W of Mentone, Texas"
2020-03-26T16:12:42.890Z,3.25,"6km N of West Valley City, Utah"
2020-03-26T15:16:27.940Z,5,"41km W of Mentone, Texas"
2020-03-26T13:22:26.540Z,2.62,"21km ESE of Little Lake, CA"
2020-03-26T08:52:41.840Z,3.8,"40km W of Mentone, Texas"
2020-03-26T08:13:42.550Z,3.04,"19km S of Trona, CA"
2020-03-26T00:58:46.660Z,2.65,"54km W of Petrolia, CA"
2020-03-25T17:46:53.490Z,2.89,"11km SSE of Los Banos, CA"
2020-03-25T17:17:03.184Z,2.9,Minnesota
2020-03-25T14:18:31.279Z,2.8,"34km NNE of Sheridan, Wyoming"
2020-03-25T11:57:38.000Z,4.06,"2km NNW of The Geysers, CA"
2020-03-25T06:31:19.627Z,3.3,"16km E of Fernley, Nevada"
2020-03-25T04:29:51.750Z,2.89,"10km NE of Coso Junction, CA"
2020-03-24T21:31:40.317Z,3.3,"13km NW of Herington, Kansas"
2020-03-24T18:10:30.410Z,2.66,"4km E of Mammoth Lakes, CA"
2020-03-24T17:45:27.850Z,2.57,"20km SE of Santa Cruz Is. (E end), CA"
2020-03-24T17:29:45.140Z,2.72,"4km E of Mammoth Lakes, CA"
2020-03-24T17:01:09.660Z,2.98,"10km NE of Coso Junction, CA"
2020-03-24T13:38:32.290Z,2.82,"17km SSE of Lone Pine, CA"
2020-03-24T11:42:09.090Z,3.08,"8km NNE of Magna, Utah"
2020-03-23T23:10:05.034Z,3,"38km SSE of Pecos, Texas"
2020-03-23T17:17:32.712Z,2.7,Minnesota
2020-03-23T15:53:56.649Z,2.61,"19km WSW of Hennessey, Oklahoma"
2020-03-23T14:12:50.270Z,2.89,"3km N of Magna, Utah"
2020-03-23T10:07:55.600Z,3.49,"33km W of Petrolia, CA"
2020-03-23T09:04:05.139Z,2.9,"39km SSE of Pecos, Texas"
2020-03-23T06:52:42.892Z,2.5,"6km NW of Timpson, Texas"
2020-03-23T05:53:57.260Z,4.32,"21km N of Searles Valley, CA"
2020-03-23T01:17:15.310Z,3.94,"8km NNE of Magna, Utah"
2020-03-22T21:08:21.390Z,2.51,"19km S of Searles Valley, CA"
2020-03-22T17:50:50.454Z,3.1,"14km WNW of Herington, Kansas"
2020-03-22T16:27:38.070Z,4.78,"47km WNW of Petrolia, CA"
2020-03-22T15:50:15.530Z,2.82,"5km NNE of Magna, Utah"
2020-03-22T09:36:01.380Z,3.2,"3km S of Duvall, Washington"
2020-03-22T06:19:26.082Z,3,"8km ESE of Gardendale, Texas"
2020-03-22T02:53:13.892Z,3.2,"6km SE of Carson City, Nevada"
2020-03-22T01:21:34.251Z,2.7,"38km WSW of Mentone, Texas"
2020-03-21T23:46:55.940Z,2.88,"6km SE of Parkfield, CA"
2020-03-21T16:59:31.930Z,3.37,"3km NE of Magna, Utah"
2020-03-21T11:46:23.890Z,2.7,"18km SSW of Mariposa, CA"
2020-03-21T11:12:55.846Z,3,"67km W of Mentone, Texas"
2020-03-21T09:06:40.800Z,2.92,"6km NNE of Magna, Utah"
2020-03-21T07:18:57.220Z,2.64,"11km NNE of New Idria, CA"
2020-03-21T01:33:35.369Z,4.5,"6km N of Johnson Lane, Nevada"
2020-03-20T20:03:38.930Z,3.5,Wyoming
2020-03-20T12:17:28.330Z,2.53,"15km ENE of Ridgecrest, CA"
2020-03-20T11:52:54.030Z,3.59,"15km ENE of Ridgecrest, CA"
2020-03-20T09:02:31.920Z,2.6,"6km SE of Crescent, Oklahoma"
2020-03-20T02:36:59.126Z,2.6,"67km W of Mentone, Texas"
2020-03-20T02:09:34.820Z,2.6,"34km WSW of Mentone, Texas"
2020-03-20T01:36:52.730Z,2.52,"12km E of Providence, Utah"
2020-03-19T18:16:39.330Z,2.75,"1km NNW of Magna, Utah"
2020-03-19T17:23:04.364Z,3,Minnesota
2020-03-19T14:18:53.690Z,2.88,"6km NNW of Lakeside, CA"
2020-03-19T13:52:25.950Z,2.86,"6km NNW of West Valley City, Utah"
2020-03-19T12:45:03.500Z,3.09,"5km NE of Magna, Utah"
2020-03-19T12:44:47.700Z,3.2,"6km NNW of West Valley City, Utah"
2020-03-19T10:17:04.530Z,2.86,"5km NE of Alum Rock, CA"
2020-03-19T09:25:46.288Z,2.8,"72km W of Mentone, Texas"
2020-03-19T08:42:03.189Z,3.02,"11km WSW of Blanchard, Oklahoma"
2020-03-19T06:02:13.860Z,2.65,"20km SSW of Lompoc, CA"
2020-03-19T02:34:19.760Z,2.96,"4km NE of Magna, Utah"
2020-03-18T22:12:47.659Z,2.66,"33km NW of Fairview, Oklahoma"
2020-03-18T22:08:20.920Z,5.21,"15km W of Petrolia, CA"
2020-03-18T21:22:58.530Z,2.81,"5km NE of Magna, Utah"
2020-03-18T21:11:10.740Z,2.88,"6km NNW of West Valley City, Utah"
2020-03-18T20:11:05.120Z,2.53,"15km SSE of Tres Pinos, CA"
2020-03-18T19:35:37.470Z,2.83,"6km NE of Magna, Utah"
2020-03-18T19:20:37.290Z,2.61,"5km NE of Magna, Utah"
2020-03-18T19:15:39.090Z,2.63,"6km NNE of Magna, Utah"
2020-03-18T19:13:25.000Z,2.58,"5km NNE of Magna, Utah"
2020-03-18T19:12:23.610Z,4.57,"5km NE of Magna, Utah"
2020-03-18T19:07:30.250Z,3.41,"6km NNE of Magna, Utah"
2020-03-18T18:30:44.680Z,3.03,"6km NE of Magna, Utah"
2020-03-18T17:17:10.930Z,3.12,"6km NE of Magna, Utah"
2020-03-18T17:16:49.590Z,3.06,"5km NE of Magna, Utah"
2020-03-18T17:13:48.820Z,2.58,"6km NNE of Magna, Utah"
2020-03-18T16:47:47.920Z,2.5,"6km NNE of Magna, Utah"
2020-03-18T15:47:40.600Z,2.61,"7km NE of Magna, Utah"
2020-03-18T15:46:55.910Z,2.61,"6km NE of Magna, Utah"
2020-03-18T15:39:24.640Z,2.62,"6km NE of Magna, Utah"
2020-03-18T15:00:45.730Z,2.54,"4km NE of Magna, Utah"
2020-03-18T14:57:41.430Z,3.56,"4km NE of Magna, Utah"
2020-03-18T14:52:40.340Z,2.53,"5km NE of Magna, Utah"
2020-03-18T14:46:17.650Z,2.66,"5km NNE of Magna, Utah"
2020-03-18T14:33:53.080Z,2.85,"3km NNW of Magna, Utah"
2020-03-18T14:10:52.570Z,2.7,"7km N of Magna, Utah"
2020-03-18T14:07:53.200Z,2.99,"5km NNE of Magna, Utah"
2020-03-18T14:06:12.190Z,3.41,"2km NE of Magna, Utah"
2020-03-18T14:05:04.670Z,3.35,"5km NNE of Magna, Utah"
2020-03-18T14:02:12.830Z,4.59,"4km N of Magna, Utah"
2020-03-18T14:01:04.091Z,2.7,"1km N of Magna, Utah"
2020-03-18T13:48:01.210Z,3.09,"1km ENE of Magna, Utah"
2020-03-18T13:36:38.070Z,3.5,"3km NNE of Magna, Utah"
2020-03-18T13:32:29.850Z,3.86,"6km NE of Magna, Utah"
2020-03-18T13:31:18.160Z,3.13,"6km NNE of Magna, Utah"
2020-03-18T13:29:55.650Z,3.09,"4km NE of Magna, Utah"
2020-03-18T13:27:20.380Z,2.55,"5km NNE of Magna, Utah"
2020-03-18T13:23:19.860Z,3.66,"4km N of Magna, Utah"
2020-03-18T13:22:02.060Z,3.67,"5km NE of Magna, Utah"
2020-03-18T13:18:28.490Z,3.19,"6km NE of Magna, Utah"
2020-03-18T13:16:38.480Z,3.35,"7km NNE of Magna, Utah"
2020-03-18T13:16:03.040Z,3.11,"7km NNE of Magna, Utah"
2020-03-18T13:15:55.760Z,3.37,"6km NE of Magna, Utah"
2020-03-18T13:15:11.480Z,3.67,"2km NNE of Magna, Utah"
2020-03-18T13:14:21.540Z,3.69,"7km NNE of Magna, Utah"
2020-03-18T13:14:05.960Z,2.76,"5km NNE of Magna, Utah"
2020-03-18T13:11:57.070Z,3.1,"5km NNE of Magna, Utah"
2020-03-18T13:11:38.930Z,2.99,"4km NE of Magna, Utah"
2020-03-18T13:11:30.100Z,3.2,"6km NNE of Magna, Utah"
2020-03-18T13:11:12.120Z,3.74,"6km NNE of Magna, Utah"
2020-03-18T13:10:59.440Z,4.17,"1km NNW of Magna, Utah"
2020-03-18T13:10:16.960Z,4.01,"4km NNE of Magna, Utah"
2020-03-18T13:10:08.210Z,3.94,"4km NNE of Magna, Utah"
2020-03-18T13:09:31.530Z,5.7,"4km NNW of Magna, Utah"
2020-03-18T12:49:36.990Z,2.75,"14km NE of Ridgecrest, CA"
2020-03-18T05:05:52.670Z,2.62,"5km S of San Juan Bautista, CA"
2020-03-18T03:06:45.799Z,2.96,"11km ESE of Caldwell, Kansas"
2020-03-18T01:14:27.690Z,2.86,"7km WNW of The Geysers, CA"
2020-03-17T21:37:03.930Z,2.56,"4km NNW of Pinnacles, CA"
2020-03-17T03:31:37.040Z,2.64,"17km SSE of Blue Lake, CA"
2020-03-17T01:57:03.720Z,3.45,"21km N of Searles Valley, CA"
2020-03-17T01:17:29.310Z,2.5,"23km SSW of Three Forks, Montana"
2020-03-16T23:56:39.061Z,2.8,"46km SSE of Hawthorne, Nevada"
2020-03-16T15:28:13.620Z,2.54,"21km ESE of Little Lake, CA"
2020-03-16T09:01:37.040Z,2.58,"3km W of Oak Harbor, Washington"
2020-03-16T02:40:46.980Z,3.35,"14km N of Ocotillo, CA"
2020-03-15T12:38:55.260Z,2.94,"62km E of Maneadero, B.C., MX"
2020-03-14T22:28:58.970Z,3.06,"6km SE of Laytonville, CA"
2020-03-14T15:15:02.971Z,2.5,"69km WNW of Pioche, Nevada"
2020-03-14T09:03:00.350Z,2.66,"45km WSW of Carlsbad, CA"
2020-03-14T08:21:05.209Z,2.63,"8km NW of Prague, Oklahoma"
2020-03-14T01:09:41.544Z,3,"17km N of Snyder, Texas"
2020-03-13T22:37:29.787Z,4,"50km WSW of Goldfield, Nevada"
2020-03-13T22:03:49.683Z,3,"49km WSW of Goldfield, Nevada"
2020-03-13T21:40:34.410Z,2.5,"7km S of Princeton, Canada"
2020-03-13T14:08:42.210Z,2.86,"8km NW of Prague, Oklahoma"
2020-03-13T06:07:33.269Z,2.7,"20km WNW of Mentone, Texas"
2020-03-12T14:25:47.795Z,2.8,"69km NNE of Van Horn, Texas"
2020-03-12T05:33:48.607Z,3.5,"11km NW of Herington, Kansas"
2020-03-12T03:46:32.647Z,2.6,"14km NE of Marion, Kansas"
2020-03-11T21:04:26.124Z,3.5,Wyoming
2020-03-11T21:02:17.960Z,2.72,"40km SSW of Stovepipe Wells, CA"
2020-03-11T17:47:20.060Z,2.63,"21km NNW of Coalinga, CA"
2020-03-11T14:44:44.110Z,2.56,"12km SSW of Lompoc, CA"
2020-03-11T10:43:39.657Z,3.1,"0km SSW of South Glens Falls, New York"
2020-03-11T10:17:53.664Z,2.7,"66km W of Mentone, Texas"
2020-03-11T04:55:52.990Z,2.77,"18km S of Trona, CA"
2020-03-11T04:32:31.750Z,2.8,"17km NNW of Truckee, CA"
2020-03-11T01:17:16.090Z,3.71,"17km NNW of Truckee, CA"
2020-03-10T17:26:56.329Z,3,Minnesota
2020-03-09T19:31:11.135Z,3.3,Wyoming
2020-03-09T18:57:15.778Z,2.7,"50km ESE of Old Orchard Beach, Maine"
2020-03-09T17:49:08.739Z,2.6,"33km N of Elko, Nevada"
2020-03-09T15:24:42.869Z,2.68,"13km SSE of Medford, Oklahoma"
2020-03-09T13:19:18.810Z,2.54,"10km NW of Pinnacles, CA"
2020-03-09T08:44:52.033Z,2.6,"11km SE of Gardendale, Texas"
2020-03-08T06:16:00.270Z,2.95,"5km WNW of The Geysers, CA"
2020-03-08T05:40:05.050Z,2.5,"3km NNW of The Geysers, CA"
2020-03-08T05:39:33.490Z,2.8,"3km NNW of The Geysers, CA"
2020-03-08T00:33:32.000Z,3.81,"11km NE of Coso Junction, CA"
2020-03-07T12:51:16.870Z,3.66,"11km NE of Coso Junction, CA"
2020-03-07T08:49:13.250Z,3.44,"11km NE of Coso Junction, CA"
2020-03-07T03:52:03.180Z,5.49,"71km SE of Estacion Coahuila, B.C., MX"
2020-03-07T01:40:51.670Z,2.51,"21km N of Ridgecrest, CA"
2020-03-06T22:53:00.480Z,2.7,"19km W of Perry, Oklahoma"
2020-03-06T19:03:13.524Z,3.5,Wyoming
2020-03-06T18:30:28.273Z,3.1,Minnesota
2020-03-06T14:32:53.270Z,2.79,"10km NW of Pinnacles, CA"
2020-03-06T11:09:25.711Z,2.6,"13km W of Mankato, Kansas"
2020-03-06T08:22:16.586Z,2.7,"5km WSW of Montreal-Est, Canada"
2020-03-06T04:29:42.520Z,3.04,"22km W of Perry, Utah"
2020-03-06T04:28:59.700Z,2.95,"23km W of Perry, Utah"
2020-03-06T01:42:14.169Z,3.38,"18km SSW of Blanchard, Oklahoma"
2020-03-05T23:02:36.500Z,2.56,"3km WSW of Fairview, Oklahoma"
2020-03-05T19:05:02.077Z,2.8,Minnesota
2020-03-05T17:25:32.962Z,2.8,Wyoming
2020-03-05T13:10:53.535Z,2.7,"40km WNW of Fort Stockton, Texas"
2020-03-05T10:12:30.732Z,2.6,"13km W of Mankato, Kansas"
2020-03-05T09:26:05.322Z,2.5,"41km WNW of Fort Stockton, Texas"
2020-03-05T06:36:20.724Z,2.6,"15km E of Soda Springs, Idaho"
2020-03-04T22:02:07.100Z,2.88,"18km ESE of Weitchpec, CA"
2020-03-04T18:27:22.297Z,3,Minnesota
2020-03-04T10:01:31.660Z,2.97,"20km NNE of Ridgecrest, CA"
2020-03-04T07:49:56.700Z,2.59,"10km SW of Searles Valley, CA"
2020-03-03T22:07:35.460Z,2.72,"12km W of Manhattan Beach, CA"
2020-03-03T21:39:33.093Z,2.8,eastern Montana
2020-03-03T18:21:32.930Z,3.61,"1km SW of Redwood Valley, CA"
2020-03-03T18:12:34.880Z,2.58,"2km SW of Redwood Valley, CA"
2020-03-03T15:01:01.500Z,3.99,"10km NNE of New Idria, CA"
2020-03-03T14:46:04.800Z,2.61,"21km N of Ridgecrest, CA"
2020-03-03T02:54:18.630Z,3.25,"10km SSE of Alberto Oviedo Mota, B.C., MX"
2020-03-03T00:32:50.880Z,3.25,"19km ESE of Little Lake, CA"
2020-03-02T22:38:06.070Z,3.1,"7km W of Holtville, CA"
2020-03-02T22:33:01.660Z,2.65,"7km W of Holtville, CA"
2020-03-02T15:56:47.800Z,2.93,"2km NE of Pinnacles, CA"
2020-03-02T12:56:26.829Z,3.5,"20km SW of Carlin, Nevada"
2020-03-02T12:34:29.049Z,2.8,"9km SSW of Pecos, Texas"
2020-03-02T11:40:15.288Z,2.5,"11km NE of Odessa, Texas"
2020-03-02T07:35:14.779Z,2.7,"14km NW of Trinidad, Colorado"
2020-03-02T05:58:18.118Z,3,"11km NNE of Odessa, Texas"
2020-03-01T12:21:47.450Z,2.63,"14km SSW of Searles Valley, CA"
2020-03-01T08:37:56.910Z,2.8,"20km W of McKinleyville, CA"
2020-02-29T22:02:24.560Z,3.4,Wyoming
2020-02-29T13:06:32.269Z,3.9,"38km WNW of West Yellowstone, Montana"
2020-02-29T12:35:37.930Z,3.1,"23km ESE of Little Lake, CA"
2020-02-28T22:08:52.713Z,3.4,Wyoming
2020-02-28T19:07:31.940Z,2.53,"20km NNW of Coalinga, CA"
2020-02-28T18:25:12.717Z,3.2,Minnesota
2020-02-28T11:12:47.140Z,2.63,"2km NNW of The Geysers, CA"
2020-02-28T10:48:41.397Z,2.6,"37km WNW of West Yellowstone, Montana"
2020-02-28T09:05:13.179Z,2.53,"7km WSW of Tuttle, Oklahoma"
2020-02-28T01:08:28.956Z,2.8,"5km WNW of Wellington, Kansas"
2020-02-27T23:27:29.870Z,3.68,"7km W of Cobb, CA"
2020-02-27T20:32:19.434Z,3.1,Wyoming
2020-02-27T19:00:38.080Z,2.52,"16km SE of Anza, CA"
2020-02-27T11:49:49.250Z,2.52,"4km N of Yucca Valley, CA"
2020-02-27T07:59:09.910Z,3.03,"4km SW of Sequim, Washington"
2020-02-27T06:05:58.230Z,2.61,"7km NW of Morehead, Kentucky"
2020-02-26T18:44:16.490Z,2.84,"6km WSW of Cold Springs, NV"
2020-02-26T18:34:13.170Z,3.68,"6km WNW of Cobb, CA"
2020-02-26T18:31:33.530Z,2.82,"6km W of Cobb, CA"
2020-02-26T18:11:53.855Z,3.4,"75km NNE of Van Horn, Texas"
2020-02-26T14:09:01.530Z,2.54,"4km ENE of New Idria, CA"
2020-02-26T09:21:14.490Z,2.69,"28km W of Petrolia, CA"
2020-02-25T22:35:19.300Z,3.32,"17km W of Johannesburg, CA"
2020-02-25T21:09:25.553Z,3.2,Wyoming
2020-02-25T18:34:01.426Z,3.1,Minnesota
2020-02-25T17:19:38.610Z,3.08,"23km SE of Santa Cruz Is. (E end), CA"
2020-02-25T17:16:03.880Z,3.24,"11km SSW of Searles Valley, CA"
2020-02-25T05:53:24.796Z,2.7,"2km W of Manhattan, Montana"
2020-02-24T18:50:25.660Z,2.52,"21km E of Little Lake, CA"
2020-02-24T07:26:57.190Z,2.69,"7km ENE of Malden, Missouri"
2020-02-24T06:30:14.960Z,2.79,"9km SE of El Dorado, Arkansas"
2020-02-23T22:01:56.480Z,2.5,"13km S of Princeton, Canada"
2020-02-23T05:43:44.067Z,2.6,"73km W of Mentone, Texas"
2020-02-22T20:00:26.586Z,2.7,"32km N of Cimarron, New Mexico"
2020-02-22T19:14:27.580Z,4.33,"33km W of Petrolia, CA"
2020-02-22T11:28:04.120Z,2.51,"22km SSE of Helena, Oklahoma"
2020-02-22T09:20:52.780Z,2.67,"15km WSW of Delta, B.C., MX"
2020-02-22T07:22:49.690Z,2.61,"18km NNE of Ridgecrest, CA"
2020-02-22T06:09:39.970Z,2.55,"33km W of Petrolia, CA"
2020-02-22T02:33:21.730Z,2.81,"2km SE of The Geysers, CA"
2020-02-22T02:00:01.190Z,2.51,"54km SW of Alberto Oviedo Mota, B.C., MX"
2020-02-21T18:39:39.590Z,3.09,"14km ENE of Ridgecrest, CA"
2020-02-21T18:25:58.600Z,2.73,"32km NW of Fairview, Oklahoma"
2020-02-21T15:30:17.280Z,2.5,"15km SW of Perry, Oklahoma"
2020-02-21T13:42:53.410Z,3.52,"2km NNW of Castaic, CA"
2020-02-21T08:14:51.039Z,2.6,"6km WSW of Tuttle, Oklahoma"
2020-02-20T20:28:24.136Z,2.5,"28km E of Seeley Lake, Montana"
2020-02-20T16:37:39.280Z,2.64,"20km W of Perry, Oklahoma"
2020-02-20T10:30:13.471Z,2.6,"28km SSE of Pecos, Texas"
2020-02-20T08:53:20.270Z,3.18,"17km SSW of Searles Valley, CA"
2020-02-20T07:12:30.950Z,2.76,"18km E of Little Lake, CA"
2020-02-20T04:47:42.377Z,2.6,"17km N of Snyder, Texas"
2020-02-20T02:37:57.394Z,2.6,"33km SSE of Pecos, Texas"
2020-02-20T02:19:08.990Z,2.57,"12km N of Pinnacles, CA"
2020-02-19T22:46:44.609Z,2.55,"6km WSW of Tuttle, Oklahoma"
2020-02-19T20:54:44.840Z,3.3,"8km ESE of Gardendale, Texas"
2020-02-19T19:49:00.464Z,3,Wyoming
2020-02-19T08:08:45.090Z,2.68,"4km N of Dollar Point, CA"
2020-02-19T01:41:50.100Z,2.53,"14km SW of Olancha, CA"
2020-02-19T01:32:41.609Z,2.88,"2km NW of Perry, Oklahoma"
2020-02-19T00:29:50.760Z,3.33,"6km E of Independence, CA"
2020-02-18T22:30:19.575Z,3.3,Wyoming
2020-02-18T21:25:03.300Z,2.7,"38km S of Estacion Coahuila, B.C., MX"
2020-02-18T19:04:19.820Z,3.15,"14km SW of Olancha, CA"
2020-02-18T18:20:56.820Z,2.72,"2km NE of The Geysers, CA"
2020-02-18T13:28:06.682Z,3.9,"40km W of Mentone, Texas"
2020-02-18T13:22:35.083Z,3.2,"73km SSW of Loving, New Mexico"
2020-02-18T07:24:27.750Z,2.76,"8km WNW of Lake Davis, CA"
2020-02-17T20:14:15.260Z,2.79,"10km NNE of Talmage, CA"
2020-02-17T06:32:06.550Z,3,"32km NE of Ensenada, B.C., MX"
2020-02-16T23:09:31.970Z,2.62,"12km N of Point Arena, CA"
2020-02-16T22:24:35.439Z,2.5,"16km NNW of Lindsay, Oklahoma"
2020-02-16T17:41:48.964Z,2.9,"37km WSW of Mentone, Texas"
2020-02-16T03:51:19.280Z,2.9,"51km W of Ferndale, CA"
2020-02-16T01:00:05.430Z,2.5,"16km SSE of Saint George, Utah"
2020-02-15T22:37:57.610Z,3.1,"71km W of Mentone, Texas"
2020-02-15T21:23:41.230Z,4.6,"86km SW of Topolobampo, Mexico"
2020-02-15T21:14:29.774Z,3.2,"37km ESE of Nelson, Canada"
2020-02-15T09:32:03.830Z,2.78,"12km SSE of Tres Pinos, CA"
2020-02-15T05:40:03.930Z,2.5,"8km E of Quinton, Oklahoma"
2020-02-15T04:45:39.086Z,2.5,"73km SSW of Loving, New Mexico"
2020-02-15T02:25:44.530Z,2.86,"82km SE of Maneadero, B.C., MX"
2020-02-15T01:08:00.320Z,2.93,"7km NW of Parkfield, CA"
2020-02-14T11:35:23.080Z,2.51,"23km NE of Arvin, CA"
2020-02-13T19:00:47.940Z,2.7,"3km E of Round Valley, CA"
2020-02-13T12:55:47.390Z,3.15,"34km W of Tecopa, CA"
2020-02-13T08:16:46.832Z,4.3,"80km NNE of Santa Isabel, Mexico"
2020-02-13T03:33:42.050Z,3.6,"12km SSE of Tres Pinos, CA"
2020-02-13T01:03:36.810Z,2.88,"24km ESE of Julian, CA"
2020-02-12T18:36:07.439Z,3.1,Minnesota
2020-02-12T17:33:03.900Z,2.72,"4km ENE of Fincastle, Tennessee"
2020-02-12T17:18:53.317Z,2.7,"31km SE of Pecos, Texas"
2020-02-12T15:26:31.128Z,2.8,"16km N of Pecos, Texas"
2020-02-12T01:06:29.900Z,2.96,"9km SSE of Borrego Springs, CA"
2020-02-11T20:33:40.522Z,3,Wyoming
2020-02-11T20:15:44.310Z,2.58,"4km NW of Cobb, CA"
2020-02-11T18:10:08.956Z,3.2,Minnesota
2020-02-11T09:47:52.498Z,2.5,"72km NNE of Van Horn, Texas"
2020-02-10T19:31:54.290Z,2.56,"8km NNW of Borrego Springs, CA"
2020-02-10T11:20:43.277Z,2.7,"69km W of Mentone, Texas"
2020-02-10T04:28:25.180Z,2.55,"21km SSW of Port Alberni, Canada"
2020-02-09T22:13:02.052Z,2.6,"9km SE of Harper, Kansas"
2020-02-09T20:26:22.397Z,3,Wyoming
2020-02-09T18:19:27.000Z,2.52,"26km S of Trona, CA"
2020-02-09T13:12:43.050Z,2.67,"12km WSW of Searles Valley, CA"
2020-02-09T11:56:00.550Z,2.54,"14km NE of Ridgecrest, CA"
2020-02-09T07:34:42.661Z,2.5,"73km SSW of Loving, New Mexico"
2020-02-09T05:08:13.640Z,2.8,"14km WSW of Searles Valley, CA"
2020-02-09T04:24:00.631Z,2.7,"7km N of Three Rivers, Texas"
2020-02-09T02:51:43.190Z,2.69,"22km NNE of Barstow, CA"
2020-02-08T23:19:15.275Z,3.5,"11km SSE of Anthony, Kansas"
2020-02-08T21:08:52.032Z,3.4,Wyoming
2020-02-08T20:24:08.980Z,2.53,"13km S of Moulton, Alabama"
2020-02-08T19:34:20.720Z,3.93,"22km NNE of Barstow, CA"
2020-02-08T18:57:27.280Z,2.94,"26km S of Trona, CA"
2020-02-08T13:22:30.778Z,2.6,"75km SSW of Loving, New Mexico"
2020-02-08T10:11:26.880Z,2.91,"21km N of Searles Valley, CA"
2020-02-08T05:37:37.256Z,3,"14km NW of Mankato, Kansas"
2020-02-08T00:42:03.129Z,2.59,"3km W of Quinton, Oklahoma"
2020-02-07T22:42:34.350Z,2.82,"14km W of Anza, CA"
2020-02-07T19:16:43.130Z,2.76,"3km W of Quinton, Oklahoma"
2020-02-07T18:30:28.804Z,3.3,Minnesota
2020-02-07T10:45:52.400Z,2.88,"28km W of Ferndale, CA"
2020-02-07T10:41:44.212Z,2.5,"21km WSW of Riviere-Rouge, Canada"
2020-02-07T05:37:27.320Z,2.55,"3km W of Quinton, Oklahoma"
2020-02-07T05:35:37.158Z,2.7,"16km SSW of Lincoln, Montana"
2020-02-07T05:17:23.610Z,2.8,"9km SSW of Lincoln, Montana"
2020-02-07T02:42:26.079Z,3.21,"2km SW of Quinton, Oklahoma"
2020-02-07T01:49:01.860Z,3.24,"2km SW of Quinton, Oklahoma"
2020-02-07T00:53:18.300Z,2.82,"3km N of Petrolia, CA"
2020-02-06T22:16:54.210Z,2.57,"8km SSW of Princeton, Canada"
2020-02-06T20:31:21.886Z,3,Wyoming
2020-02-06T16:19:10.035Z,2.8,"55km N of Alamo, Nevada"
2020-02-06T14:04:43.084Z,2.6,"68km W of Mentone, Texas"
2020-02-06T13:34:26.452Z,2.73,"6km W of Tuttle, Oklahoma"
2020-02-06T13:20:43.710Z,2.95,"9km SSW of Trona, CA"
2020-02-06T11:05:29.590Z,3.06,"8km WSW of Petrolia, CA"
2020-02-06T10:00:08.260Z,2.51,"9km WSW of Petrolia, CA"
2020-02-06T08:20:24.620Z,3.76,"9km WSW of Petrolia, CA"
2020-02-06T07:32:07.847Z,2.7,"72km SSW of Loving, New Mexico"
2020-02-05T00:36:39.684Z,3,"28km WSW of Saratoga, Wyoming"
2020-02-04T23:21:21.160Z,2.65,"20km W of Searles Valley, CA"
